b_win,a_ortg,a_drtg,a_pospg,a_efg,a_opp_efg,a_ts,a_opp_ts,a_a_rate,a_ft_rate,a_ppg,a_opp_ppg,a_apg,a_rpg,a_orpg,a_bpg,a_spg,a_topg,a_pfpg,a_rank,a_sos,b_ortg,b_drtg,b_pospg,b_efg,b_opp_efg,b_ts,b_opp_ts,b_a_rate,b_ft_rate,b_ppg,b_opp_ppg,b_apg,b_rpg,b_orpg,b_bpg,b_spg,b_topg,b_pfpg,b_rank,b_sos
1,101.7560875,94.44236869,68.36467391,0.505084746,0.44490566,0.546252198,0.485532124,0.555765595,0.507627119,69.56521739,64.56521739,12.7826087,35.52173913,9.173913043,4.956521739,6.347826087,13.26086957,18.13043478,34.67924528,97.99224806,97.2897414,101.0173177,69.98369565,0.472154964,0.513349515,0.514581451,0.549092444,0.485089463,0.480225989,68.08695652,70.69565217,10.60869565,28.73913043,9,2.652173913,7.217391304,13.43478261,20.7826087,138.4615385,108.1792531
1,98.8101512,98.09757799,67.3615,0.489027067,0.492543496,0.524598433,0.540540541,0.576530612,0.337234821,66.56,66.08,13.56,32.16,9.72,3.4,7.32,13.96,23.08,200.9615385,192.5610535,104.8325466,102.4949427,69.515625,0.554573405,0.517028986,0.578411271,0.543599199,0.582236842,0.341275942,72.875,71.25,14.75,29.25,7.041666667,2.208333333,6.791666667,13.75,17.125,149.7692308,195.8489536
0,104.4784821,108.4097515,65.25163043,0.526180258,0.530973451,0.561282932,0.562285082,0.55,0.41888412,68.17391304,70.73913043,12.43478261,28.39130435,7.304347826,1.826086957,5.47826087,11.69565217,17.73913043,225.8076923,184.5125881,91.22548155,102.0673285,64.94895833,0.435406699,0.492782678,0.478989474,0.530271468,0.489669421,0.38676236,59.25,66.29166667,9.875,31.5,9.666666667,2.958333333,5.583333333,12.875,19.79166667,276.3653846,191.4214559
1,96.96070902,101.6216025,67.43035714,0.493188011,0.513574661,0.529614843,0.546379618,0.560869565,0.373297003,65.38095238,68.52380952,12.28571429,30.71428571,8.571428571,2.285714286,5.571428571,13.95238095,19.19047619,243.0384615,164.3090246,98.89800916,88.52206249,65.62797619,0.489025461,0.442727273,0.520795522,0.478506432,0.540206186,0.313432836,64.9047619,58.0952381,12.47619048,33.28571429,9.285714286,4.047619048,7.19047619,12.71428571,16.85714286,88.65384615,181.3488372
1,92.63653448,102.811367,65.84875,0.489888777,0.506232023,0.522226741,0.543829702,0.52900232,0.381193124,61,67.7,11.4,29.95,8.55,2.75,5.8,16,20.5,260.0192308,182.0584291,93.36565221,101.4616948,69.61875,0.459165943,0.481889764,0.511097609,0.517215556,0.503171247,0.453518679,65,70.63636364,10.81818182,32.40909091,9.045454545,4.227272727,4.818181818,14.81818182,19.68181818,251.4038462,187.4149909
1,97.80038053,107.7582375,63.90568182,0.472368421,0.509725906,0.504837259,0.553717951,0.531049251,0.409649123,62.5,68.86363636,11.27272727,30.72727273,9.909090909,2.363636364,4.181818182,12.36363636,21.45454545,230.8461538,149.640509,113.0981679,100.4648619,73.14,0.532366824,0.493797381,0.580320186,0.53332172,0.616398243,0.424140256,82.72,73.48,16.84,33.56,9.72,2.6,7.2,11.64,20.16,48.28301887,125.0009524
0,112.2286718,98.25862153,67.4375,0.551625239,0.499509323,0.582610809,0.529202833,0.538461538,0.378585086,75.68421053,66.26315789,13.63157895,29.31578947,7.684210526,2.052631579,6.578947368,10.21052632,17.89473684,99.28846154,198.2777778,104.6920664,96.45099999,71.22336957,0.485174203,0.4875,0.532526005,0.513645747,0.512690355,0.407709414,74.56521739,68.69565217,13.17391304,33.82608696,10.2173913,4.347826087,7.608695652,11.60869565,18.7826087,74,167.0309091
0,97.10074102,98.53690646,62.666875,0.432975871,0.481303931,0.468599592,0.513673703,0.458139535,0.337801609,60.85,61.75,9.85,33.2,10.3,3.6,5.2,8.7,17.35,171.8846154,168.5074468,96.65467106,100.7326704,68.45677083,0.48630137,0.48179792,0.517626351,0.525730623,0.477477477,0.352359209,66.16666667,68.95833333,11.04166667,29.04166667,9.083333333,2.416666667,6.625,13.79166667,18.79166667,113.4423077,113.2087114
0,103.1812474,104.0184177,68.25714286,0.472357724,0.528684907,0.513051773,0.562885781,0.524590164,0.361788618,70.42857143,71,12.19047619,34.14285714,11.28571429,2.142857143,6.142857143,11.33333333,17.71428571,199.3461538,193.6744681,95.28544819,107.7527031,70.18385417,0.490768095,0.538138825,0.521036229,0.569456428,0.468421053,0.289512555,66.875,75.625,11.125,26.33333333,8.083333333,2.708333333,7.833333333,14.29166667,20.25,324.5384615,209.3938521
0,104.0948645,102.9633986,69.96822917,0.518826937,0.509399855,0.538425997,0.541251233,0.511737089,0.36929761,72.83333333,72.04166667,13.625,34.58333333,10.70833333,2.333333333,6.625,13.29166667,17.45833333,160.0769231,167.4428945,102.7121001,101.8080668,68.47619048,0.483828671,0.524547804,0.527848757,0.552901411,0.518518519,0.469405594,70.33333333,69.71428571,12,31.57142857,9.904761905,2.285714286,7.142857143,12.14285714,16.42857143,207.5576923,200.0432692
1,98.27900441,104.0110188,69.1125,0.492248062,0.531296024,0.52745546,0.564047623,0.545307443,0.378435518,67.92307692,71.88461538,12.96153846,27.23076923,7.730769231,3.115384615,7.346153846,12.46153846,20.42307692,270.3461538,226.0137363,102.221037,99.78284887,68.35677083,0.5003861,0.493740219,0.539618695,0.531752477,0.480701754,0.420849421,69.875,68.20833333,11.41666667,29.54166667,9.25,5.916666667,6.333333333,12.08333333,19.16666667,161.6923077,199.227836
1,99.08115203,100.1930353,67.453125,0.519875292,0.481804949,0.538906061,0.509566146,0.513793103,0.336710834,66.83333333,67.58333333,12.41666667,24.83333333,7.333333333,3.416666667,4.75,12.54166667,18.58333333,177.2115385,156.7123288,96.61757435,93.76443792,64.25677083,0.46105919,0.441044776,0.495370447,0.47490804,0.477186312,0.3605919,62.08333333,60.25,10.45833333,34.33333333,10.5,4.625,5.083333333,11.625,15.75,76.53846154,110.759639
1,87.36977093,100.4450628,67.78920455,0.456857402,0.481542248,0.50041285,0.516266887,0.471365639,0.384196185,59.22727273,68.09090909,9.727272727,29.36363636,8.136363636,2.681818182,5.181818182,16.90909091,19.22727273,341.6346154,228.8952991,103.8264729,99.04451388,65.72321429,0.48245614,0.480650836,0.526499495,0.518785579,0.457731959,0.407894737,68.23809524,65.0952381,10.57142857,33.85714286,9.904761905,2.857142857,6.095238095,11.42857143,16.23809524,154.8269231,217.4765906
1,98.60624465,98.17020945,66.890625,0.497274143,0.48206278,0.527455684,0.516670491,0.638938053,0.355140187,65.95833333,65.66666667,15.04166667,27,7.625,3.5,8.291666667,12.16666667,15.75,91.82692308,109.1956912,100.2748697,100.7555162,66.577,0.479502196,0.506245408,0.522902437,0.533753461,0.605405405,0.35431918,66.76,67.08,13.44,32.28,8.48,2.28,4.2,11.88,17.6,117.5961538,120.3562823
0,97.28551061,98.77647629,63.87678571,0.480943739,0.496070727,0.508960434,0.538267793,0.552238806,0.343920145,62.14285714,63.0952381,12.33333333,31.14285714,9.666666667,3.476190476,7.428571429,12.38095238,19.71428571,217.5769231,207.4942308,103.3327492,99.04439886,60.629375,0.524727992,0.455798479,0.54900758,0.495043383,0.548314607,0.271018793,62.65,60.05,12.2,30.15,8.7,3.7,4.4,11.8,17.25,157.5769231,179.1808511
1,95.49096696,92.78066229,66.10572917,0.464622642,0.451702296,0.505159967,0.49711256,0.539179104,0.376572327,63.125,61.33333333,12.04166667,31.45833333,8.708333333,3.875,6.375,12.58333333,17.91666667,97.90384615,130.0869205,115.8536585,100.4384763,69.5047619,0.560474308,0.492487479,0.585303382,0.518515899,0.609715243,0.298814229,80.52380952,69.80952381,17.33333333,31.57142857,8.904761905,2.666666667,4.857142857,9.857142857,19.71428571,53.50943396,164.506
1,100.6462442,96.08057071,67.69886364,0.466853035,0.485821518,0.508868709,0.517774763,0.535238095,0.371405751,68.13636364,65.04545455,12.77272727,35.77272727,10.72727273,5.045454545,6.636363636,11.54545455,17.31818182,112.7115385,166.8249772,103.7106499,90.54939993,66.0701087,0.531555556,0.452265372,0.566305539,0.48733841,0.621414914,0.498666667,68.52173913,59.82608696,14.13043478,29.60869565,6.217391304,2.695652174,6.826086957,11.7826087,16.26086957,40.11320755,140.910828
0,95.70643541,108.1105732,68.52552083,0.461422088,0.507829181,0.502049344,0.542188882,0.547348485,0.39107413,65.58333333,74.08333333,12.04166667,30.16666667,8.625,3.625,3.916666667,11.91666667,17.79166667,291.6538462,186.9023923,109.3940696,100.1804899,66.10795455,0.574041035,0.483990148,0.603508772,0.518274789,0.557761733,0.370205174,72.31818182,66.22727273,14.04545455,28.5,6.272727273,4.045454545,5.954545455,12.31818182,16.36363636,102.5576923,178.4888417
0,93.30968886,101.3703047,70.48863636,0.459087333,0.475683891,0.496824034,0.510638298,0.503952569,0.306845004,65.77272727,71.45454545,11.59090909,34.18181818,9.454545455,4.136363636,5.272727273,14.09090909,17.59090909,273.1538462,208.4206204,100.4444314,101.0311395,65.55480769,0.514937107,0.512878788,0.545944481,0.545653311,0.621716287,0.489779874,65.84615385,66.23076923,13.65384615,29.92307692,9.538461538,1.346153846,7.384615385,14.42307692,19.92307692,225,222.6902134
1,101.1524172,90.68002452,68.83177083,0.485910405,0.453323376,0.515716865,0.488951268,0.613747954,0.359104046,69.625,62.41666667,15.625,33.29166667,10.41666667,5.208333333,8.458333333,11.95833333,15.25,61.38461538,128.0285714,118.3006937,95.21763153,67.87083333,0.563609467,0.471603163,0.591666923,0.498601601,0.545319465,0.430473373,80.29166667,64.625,15.29166667,36.25,11.16666667,3.75,7.083333333,10.79166667,16.25,4.482142857,106.6967954
1,85.71678753,103.0384563,65.42864583,0.436978297,0.490580848,0.470695202,0.527113095,0.481318681,0.407345576,56.08333333,67.41666667,9.125,28.25,8.083333333,3.541666667,5.458333333,13.83333333,20.45833333,328.9230769,193.8083942,104.1197106,98.76459523,67.05568182,0.526816609,0.548372093,0.56797382,0.573949696,0.593385214,0.357266436,69.81818182,66.22727273,13.86363636,23.27272727,6.181818182,2.818181818,9.136363636,11.95454545,18,144.6730769,208.2340619
0,97.51520292,92.60696176,69.27125,0.460766423,0.447754354,0.510746082,0.491844128,0.502272727,0.435218978,67.55,64.15,11.05,32.15,9,4.15,8.05,11.7,19.95,149.2307692,178.7665245,101.9449601,94.06827536,67.3423913,0.499231951,0.474876442,0.525308981,0.507373809,0.539594843,0.324884793,68.65217391,63.34782609,12.73913043,31.82608696,9.347826087,4.565217391,6.782608696,11.69565217,18.26086957,101.0961538,177.8124428
1,93.93558896,97.12559813,64.05869565,0.493472585,0.468312757,0.517905924,0.506172403,0.567073171,0.342906876,60.17391304,62.2173913,12.13043478,27.08695652,6.652173913,4.043478261,5.826086957,12.30434783,16.86956522,197.3846154,194.1198536,93.77181958,99.63692222,68.2,0.474553571,0.488695652,0.507990544,0.525201965,0.509761388,0.379464286,63.95238095,67.95238095,11.19047619,29.80952381,8.714285714,4.047619048,5.904761905,13.95238095,18.85714286,270.4423077,220.5153846
1,97.46480822,110.8152042,65.71136364,0.497250229,0.546349467,0.532965162,0.564303075,0.484076433,0.445462878,64.04545455,72.81818182,10.36363636,27.09090909,7.818181818,2.409090909,5.181818182,13.63636364,18.04545455,302.5576923,193.6893617,102.8926422,103.9927522,70.24090909,0.506622517,0.521594684,0.548181348,0.556305605,0.523622047,0.42218543,72.27272727,73.04545455,12.09090909,29.22727273,8.863636364,2.454545455,7.454545455,13,20.27272727,192.5576923,189.6561443
0,102.7746057,97.03404216,67.50208333,0.520815987,0.492709133,0.568773806,0.525954799,0.642233857,0.460449625,69.375,65.5,15.33333333,28.58333333,6.125,3.916666667,4.875,12.75,16.91666667,119.0961538,176.9064885,94.88987135,96.61050703,62.7675,0.457723577,0.50172117,0.503900235,0.544579352,0.43503937,0.423577236,59.56,60.64,8.84,29.8,8.64,1.84,6.6,12.4,18.84,233.3461538,195.0782443
0,98.67723764,92.73523889,68.08238636,0.475922953,0.436552275,0.51073829,0.473189344,0.567924528,0.339486356,67.18181818,63.13636364,13.68181818,33.77272727,10.04545455,4.045454545,6,12.22727273,17.95454545,131.3846154,193.3023256,99.3847851,108.2778226,70.14583333,0.485232068,0.545614035,0.524214484,0.57301958,0.60164271,0.375527426,69.71428571,75.95238095,13.95238095,30.85714286,9.19047619,1.619047619,5.285714286,13.47619048,21.0952381,291.3461538,204.3502825
0,80.66690599,110.4702644,68.12771739,0.406821963,0.551923077,0.446556323,0.570684426,0.43018018,0.373544093,54.95652174,75.26086957,8.304347826,24.43478261,7.347826087,1.739130435,4.47826087,14.39130435,17.91304348,350.6153846,227.1931818,87.283847,103.5706273,65.40380435,0.437880104,0.507089241,0.480705865,0.541395187,0.444196429,0.392701998,57.08695652,67.73913043,8.652173913,28.95652174,9.47826087,3.826086957,5.391304348,15.69565217,18.95652174,334.1538462,210.6505474
1,97.47247247,96.03353353,66.6,0.453857246,0.482704403,0.487514863,0.51756693,0.479166667,0.320115357,64.91666667,63.95833333,11.5,38.83333333,12.20833333,3.5,5.541666667,12.45833333,17.29166667,88.69230769,107.5232759,99.94754939,99.13165103,68.636,0.504217791,0.474002849,0.539808942,0.513811904,0.494214876,0.459355828,68.6,68.04,11.96,31.28,8.68,4.8,5.6,13.84,18.32,114.1346154,123.5759076
0,94.5168547,99.87464153,66.17386364,0.457142857,0.481107206,0.501430315,0.525450373,0.435244161,0.395670996,62.54545455,66.09090909,9.318181818,26.59090909,7.181818182,4.090909091,7.727272727,11.09090909,21.18181818,211.2884615,165.3784057,109.309605,96.50757922,64.62045455,0.539115646,0.484522786,0.570201992,0.515160049,0.477695167,0.334183673,70.63636364,62.36363636,11.68181818,29.63636364,6.954545455,2.136363636,5.5,9.590909091,17,54.73076923,155.5301205
1,99.0780153,102.5334946,69.20326087,0.46743295,0.512291832,0.510711336,0.54060321,0.506493506,0.385440613,68.56521739,70.95652174,11.86956522,32.82608696,9.217391304,2.695652174,5.52173913,10.60869565,19.65217391,269.5961538,200.2072801,100.0361741,91.19795078,67.29144737,0.486729858,0.458011583,0.519201104,0.48976163,0.461538462,0.352606635,67.31578947,61.36842105,10.73684211,32.68421053,9.473684211,3.052631579,7.263157895,12.21052632,16.84210526,125.7115385,228.6362545
1,104.5864263,97.16330859,62.86666667,0.526617527,0.476537217,0.557301784,0.512999965,0.56660746,0.335790336,65.75,61.08333333,13.29166667,24.875,6.125,3.125,6.541666667,9.583333333,16.75,82.21153846,132.4402985,92.47667218,101.8244946,68.07613636,0.439569536,0.494006849,0.480335715,0.536348609,0.442622951,0.407284768,62.95454545,69.31818182,9.818181818,35.95454545,11.27272727,3.590909091,5.636363636,13.81818182,21,203.4423077,118.6371841
0,104.8203218,95.50724172,67.69347826,0.520128824,0.4562249,0.554743533,0.50442688,0.510998308,0.388083736,70.95652174,64.65217391,13.13043478,28.60869565,8.130434783,4.347826087,8.782608696,10.91304348,18.34782609,97.28846154,197.582495,92.04197024,93.91731601,66.654375,0.444029851,0.481206726,0.487785486,0.5249696,0.513002364,0.364738806,61.35,62.6,10.85,29.1,8.95,1.95,6.9,13,18.2,228.4038462,205.8177458
1,98.90188419,95.72584423,65.5953125,0.476725522,0.461063994,0.527814502,0.494869058,0.608208955,0.386837881,64.875,62.79166667,13.58333333,28.41666667,7.708333333,3.208333333,5.75,12,18.5,110.8269231,173.7303823,118.2872435,90.03865596,67.26,0.589220685,0.432355047,0.61066593,0.468310186,0.577190542,0.39184268,79.56,60.56,16.6,34.84,9.12,3.12,6.2,10.76,17.24,5.053571429,128.2058024
0,101.7671099,104.924719,66.09293478,0.502502085,0.499607535,0.539889719,0.531462939,0.530534351,0.410341952,67.26086957,69.34782609,12.08695652,25.65217391,7.260869565,2.913043478,5.130434783,11.13043478,20.30434783,241.3461538,218.7528285,91.28057769,102.7746161,63.80119048,0.442486085,0.498632634,0.48607937,0.535954072,0.618483412,0.351576994,58.23809524,65.57142857,12.42857143,29.95238095,8.571428571,2.285714286,4.761904762,12.42857143,17.61904762,302.0769231,213.75
0,97.11378633,90.82758273,65.30592105,0.473979592,0.45721393,0.517056426,0.486037736,0.554761905,0.397959184,63.42105263,59.31578947,12.26315789,32.57894737,8.736842105,5.052631579,6.842105263,12.42105263,15.89473684,79.96153846,175.8042553,93.51717628,92.97778377,67.41590909,0.457709251,0.447748513,0.509870235,0.49174482,0.497797357,0.417621145,63.04545455,62.68181818,10.27272727,29.95454545,7.136363636,5.045454545,6.363636364,12.90909091,19.36363636,196.5769231,192.981685
1,94.51016882,101.9540077,68.39090909,0.457746479,0.498334721,0.499771553,0.533546659,0.440816327,0.376139188,64.63636364,69.72727273,9.818181818,33.22727273,9.181818182,1.954545455,5.227272727,12.27272727,18.81818182,269.3846154,183.9740385,99.40177566,94.72129181,71.21770833,0.480796586,0.474071207,0.516138832,0.520052037,0.513289037,0.359174964,70.79166667,67.45833333,12.875,32.08333333,10.5,3.833333333,10.20833333,13.04166667,20.41666667,144.5,180.0045579
0,105.2802378,104.0504881,66.53238636,0.514225941,0.519714765,0.552339648,0.554443191,0.548802947,0.352301255,70.04545455,69.22727273,13.54545455,27.09090909,8.045454545,2.727272727,6,11.18181818,15.86363636,141.9807692,207.0957661,96.9336956,104.0889684,64.40978261,0.504680851,0.52530541,0.523638485,0.56249658,0.569721116,0.351489362,62.43478261,67.04347826,12.43478261,28.08695652,7.956521739,2.304347826,6.869565217,12.52173913,18.13043478,291.3846154,205.8398792
0,96.79869399,101.9668782,65.08352273,0.454924875,0.545454545,0.497237569,0.576175536,0.494780793,0.343906511,63,66.36363636,10.77272727,28.59090909,9.090909091,4.409090909,7.727272727,10.90909091,19.27272727,246.9615385,185.9081197,98.22979762,97.54112473,69.44673913,0.497576737,0.466442953,0.537918267,0.503506447,0.611211573,0.374798061,68.2173913,67.73913043,14.69565217,29.91304348,6.956521739,3.217391304,5.47826087,13.2173913,18.04347826,172.8653846,188.6733871
1,92.18564521,110.4838009,75.08478261,0.457692308,0.548104956,0.489492213,0.577228517,0.530909091,0.288811189,69.2173913,82.95652174,12.69565217,27.95652174,9.304347826,3.217391304,6.739130435,13.91304348,20.60869565,325.4423077,194.2164863,90.76411355,95.4298993,65.31845238,0.45432921,0.450819672,0.496104879,0.497870075,0.405594406,0.408182683,59.28571429,62.33333333,8.285714286,29.71428571,9.333333333,3.904761905,6.952380952,15.33333333,19.0952381,272.1538462,231.3403477
0,108.49935,109.904782,71.1525,0.549115044,0.538057743,0.577779441,0.569991618,0.502782931,0.384070796,77.2,78.2,13.55,32.2,8.25,2.05,4.35,12.45,22,245.8461538,209.8569712,107.0741514,106.2718247,65.28630952,0.541590494,0.54050405,0.575054842,0.569307414,0.572519084,0.351005484,69.9047619,69.38095238,14.28571429,26.38095238,6.952380952,2.380952381,7.095238095,11.28571429,17.23809524,174.3269231,228.4435484
0,96.77225099,100.2649645,69.19166667,0.496335505,0.489280245,0.538502781,0.536715879,0.5651341,0.45276873,66.95833333,69.375,12.29166667,28.16666667,6.666666667,3.208333333,5.75,13.79166667,18.79166667,168.5769231,166.5090218,96.42888024,113.0306961,60.234375,0.512711864,0.557410423,0.555655207,0.57907327,0.576595745,0.381355932,58.08333333,68.08333333,11.29166667,21.875,4.875,1.791666667,4.291666667,12.625,15.79166667,255.4807692,140.0190114
0,111.0173069,96.00192969,72.1,0.555762082,0.477240896,0.581151254,0.504859911,0.613394216,0.373977695,80.04347826,69.2173913,17.52173913,33.65217391,8.304347826,3.782608696,6.217391304,11.43478261,15.34782609,15.5,109.1301248,103.6018038,89.38866374,72.99583333,0.460958005,0.513814617,0.498126878,0.552585614,0.550793651,0.411417323,75.625,65.25,14.45833333,34.625,14.45833333,3.208333333,12.08333333,12.54166667,23.29166667,22.01785714,128.5336493
1,106.145058,107.8760602,60.17708333,0.574342702,0.541549953,0.604126027,0.584516686,0.6900369,0.316409791,63.875,64.91666667,15.58333333,20,4.291666667,1.916666667,6.166666667,11.20833333,21.08333333,217.1923077,188.2187202,90.16570632,100.3033849,67.0765,0.462835249,0.518,0.500281243,0.555968731,0.524500907,0.33256705,60.48,67.28,11.56,30.4,8.76,2,7.64,15.52,21.2,268.3653846,181.1248908
